customer_id,Recency,Frequency,Monetary,R_score,F_score,M_score,FM_score,Segment
10536,69,6,5332.17,4,4,4,4,Champions
10537,11,2,4339.31,5,1,4,2,Recent Users
10538,66,1,1479.99,4,1,2,2,Recent Users
10539,87,3,3548.94,3,2,3,2,Promising
10540,17,7,7417.34,5,4,5,4,Champions
10541,62,2,871.9200000000001,4,1,2,2,Recent Users
10542,174,4,4271.37,3,3,4,4,Loyal Customers
10543,173,3,2043.94,3,2,2,2,Promising
10544,113,2,611.4200000000001,3,1,1,1,Promising
10545,197,5,3652.7700000000004,2,3,3,3,Hibernating
10546,6,5,4506.860000000001,5,3,4,4,Champions
10547,57,3,1914.94,4,2,2,2,Recent Users
10548,58,3,2507.83,4,2,3,2,Recent Users
10549,80,3,2501.46,3,2,3,2,Promising
10550,62,5,4806.72,4,3,4,4,Champions
10551,54,9,10132.83,4,5,5,5,Champions
10552,2,6,7036.8,5,4,5,4,Champions
10553,53,3,4939.43,4,2,4,3,Potential Loyalist
10554,11,7,7533.8,5,4,5,4,Champions
10555,65,5,6682.34,4,3,5,4,Champions
10556,71,2,253.98000000000002,4,1,1,1,Price Sensitive
10557,134,1,1913.95,3,1,2,2,Promising
10558,48,5,5666.77,4,3,4,4,Champions
10559,71,4,2581.42,4,3,3,3,Potential Loyalist
10560,46,4,1297.92,4,3,2,2,Recent Users
10561,40,8,6411.3,4,5,5,5,Champions
10562,74,1,350.99,4,1,1,1,Price Sensitive
10563,101,4,6411.93,3,3,5,4,Loyal Customers
10564,208,2,2792.94,2,1,3,2,About To Sleep
10565,17,7,11667.31,5,4,5,4,Champions
10566,34,4,3263.9,4,3,3,3,Potential Loyalist
10567,99,4,6621.34,3,3,5,4,Loyal Customers
10568,61,5,6905.32,4,3,5,4,Champions
10569,136,3,4807.93,3,2,4,3,Needs Attention
10570,132,3,4557.32,3,2,4,3,Needs Attention
10571,43,5,4633.86,4,3,4,4,Champions
10572,24,5,6022.1900000000005,5,3,4,4,Champions
10573,197,1,1230.0,2,1,2,2,About To Sleep
10574,16,5,5419.75,5,3,4,4,Champions
10575,165,3,4117.9400000000005,3,2,4,3,Needs Attention
10576,8,6,7205.21,5,4,5,4,Champions
10577,83,3,5559.91,3,2,4,3,Needs Attention
10578,227,3,2545.41,2,2,3,2,About To Sleep
10579,27,3,5159.84,5,2,4,3,Potential Loyalist
10580,88,7,6418.26,3,4,5,4,Loyal Customers
10581,123,3,3486.42,3,2,3,2,Promising
10582,27,5,6094.77,5,3,4,4,Champions
10583,201,1,735.95,2,1,2,2,About To Sleep
10584,38,7,9658.8,4,4,5,4,Champions
10585,66,7,8908.23,4,4,5,4,Champions
10586,72,5,7761.83,4,3,5,4,Champions
10587,78,1,1489.98,4,1,2,2,Recent Users
10588,165,3,5904.83,3,2,4,3,Needs Attention
10589,83,2,1719.8400000000001,3,1,2,2,Promising
10590,4,6,6618.81,5,4,5,4,Champions
10591,42,8,6479.75,4,5,5,5,Champions
10592,273,2,2901.9,2,1,3,2,About To Sleep
10593,150,4,4055.79,3,3,4,4,Loyal Customers
10594,53,5,3288.2300000000005,4,3,3,3,Potential Loyalist
10595,100,2,4137.46,3,1,4,2,Promising
10596,5,5,5520.28,5,3,4,4,Champions
10597,163,2,2675.45,3,1,3,2,Promising
10598,57,8,12607.23,4,5,5,5,Champions
10599,180,5,6926.360000000001,3,3,5,4,Loyal Customers
10600,33,6,10042.17,4,4,5,4,Champions
10601,167,6,7538.74,3,4,5,4,Loyal Customers
10602,63,5,5531.83,4,3,4,4,Champions
10603,96,5,4323.26,3,3,4,4,Loyal Customers
10604,29,5,5261.42,5,3,4,4,Champions
10605,8,6,5546.25,5,4,4,4,Champions
10606,91,5,4205.84,3,3,4,4,Loyal Customers
10607,84,4,7519.71,3,3,5,4,Loyal Customers
10608,32,8,5308.570000000001,4,5,4,4,Champions
10609,20,7,3533.79,5,4,3,4,Champions
10610,253,2,1913.49,2,1,2,2,About To Sleep
10611,28,5,3960.3,5,3,3,3,Potential Loyalist
10612,9,3,1207.41,5,2,2,2,Recent Users
10613,161,1,1577.89,3,1,2,2,Promising
10614,24,3,3541.96,5,2,3,2,Recent Users
10615,171,2,2306.91,3,1,3,2,Promising
10616,188,5,9664.73,2,3,5,4,Can't Lose Them
10617,28,10,10086.1,5,5,5,5,Champions
10618,7,5,1459.8600000000001,5,3,2,2,Recent Users
10619,362,1,14.5,2,1,1,1,About To Sleep
10620,316,1,351.96000000000004,2,1,1,1,About To Sleep
10621,21,4,4431.95,5,3,4,4,Champions
10622,78,2,498.46000000000004,4,1,1,1,Price Sensitive
10623,329,1,2172.9700000000003,2,1,3,2,About To Sleep
10624,127,2,758.48,3,1,2,2,Promising
10625,80,4,5692.9400000000005,3,3,4,4,Loyal Customers
10626,188,4,8438.36,2,3,5,4,Can't Lose Them
10627,4,4,6140.39,5,3,4,4,Champions
10628,20,5,5601.4,5,3,4,4,Champions
10629,108,4,4899.29,3,3,4,4,Loyal Customers
10630,156,4,4633.81,3,3,4,4,Loyal Customers
10631,21,6,10038.67,5,4,5,4,Champions
10632,292,3,2021.93,2,2,2,2,About To Sleep
10633,62,8,6408.64,4,5,5,5,Champions
10634,14,2,2547.42,5,1,3,2,Recent Users
10635,29,8,7217.82,5,5,5,5,Champions
10636,164,3,5148.37,3,2,4,3,Needs Attention
10637,39,3,5442.45,4,2,4,3,Potential Loyalist
10638,111,4,2766.4,3,3,3,3,Needs Attention
10639,62,2,1431.98,4,1,2,2,Recent Users
10640,94,4,2912.87,3,3,3,3,Needs Attention
10641,55,2,4662.41,4,1,4,2,Recent Users
10642,29,8,7556.83,5,5,5,5,Champions
10643,134,8,11427.65,3,5,5,5,Loyal Customers
10644,14,3,3511.86,5,2,3,2,Recent Users
10645,215,3,2975.84,2,2,3,2,About To Sleep
10646,10,6,6299.27,5,4,4,4,Champions
10647,85,3,2744.95,3,2,3,2,Promising
10648,144,1,65.5,3,1,1,1,Promising
10649,136,5,9072.79,3,3,5,4,Loyal Customers
10650,162,4,3565.2799999999997,3,3,3,3,Needs Attention
10651,131,4,1811.4,3,3,2,2,Promising
10652,51,8,6133.7,4,5,4,4,Champions
10654,72,5,2958.84,4,3,3,3,Potential Loyalist
10655,18,4,2231.92,5,3,3,3,Potential Loyalist
10656,28,2,141.98000000000002,5,1,1,1,Price Sensitive
10657,126,7,6787.21,3,4,5,4,Loyal Customers
10658,169,2,771.9100000000001,3,1,2,2,Promising
10659,5,3,2657.34,5,2,3,2,Recent Users
10660,91,4,4907.24,3,3,4,4,Loyal Customers
10661,70,6,3830.42,4,4,3,4,Champions
10662,46,3,1423.8500000000001,4,2,2,2,Recent Users
10663,33,3,5512.89,4,2,4,3,Potential Loyalist
10664,35,4,3681.45,4,3,3,3,Potential Loyalist
10665,155,4,2580.82,3,3,3,3,Needs Attention
10666,116,4,4434.35,3,3,4,4,Loyal Customers
10667,168,2,3374.9300000000003,3,1,3,2,Promising
10668,121,4,1733.8000000000002,3,3,2,2,Promising
10669,154,1,631.44,3,1,1,1,Promising
10670,163,6,2879.2400000000002,3,4,3,4,Loyal Customers
10671,2,2,2056.89,5,1,2,2,Recent Users
10672,57,1,1199.96,4,1,2,2,Recent Users
10673,84,7,10594.59,3,4,5,4,Loyal Customers
10674,82,7,7039.74,3,4,5,4,Loyal Customers
10675,33,3,3575.91,4,2,3,2,Recent Users
10676,34,4,3797.42,4,3,3,3,Potential Loyalist
10677,47,8,6151.1900000000005,4,5,4,4,Champions
10678,250,4,3315.87,2,3,3,3,Hibernating
10679,114,5,1584.3400000000001,3,3,2,2,Promising
10680,14,8,4564.650000000001,5,5,4,4,Champions
10681,6,2,2700.38,5,1,3,2,Recent Users
10682,190,2,2706.42,2,1,3,2,About To Sleep
10683,162,3,3755.38,3,2,3,2,Promising
10684,75,6,8388.210000000001,4,4,5,4,Champions
10685,127,5,9306.25,3,3,5,4,Loyal Customers
10686,294,2,1736.41,2,1,2,2,About To Sleep
10687,9,8,4568.16,5,5,4,4,Champions
10688,89,2,2312.44,3,1,3,2,Promising
10689,73,6,4975.3,4,4,4,4,Champions
10690,43,2,2247.45,4,1,3,2,Recent Users
10691,52,8,7822.110000000001,4,5,5,5,Champions
10692,127,4,2557.33,3,3,3,3,Needs Attention
10693,31,3,6036.4400000000005,5,2,4,3,Potential Loyalist
10694,61,3,2402.94,4,2,3,2,Recent Users
10695,18,8,7315.6900000000005,5,5,5,5,Champions
10696,14,7,9850.59,5,4,5,4,Champions
10697,7,6,5618.29,5,4,4,4,Champions
10698,220,2,2790.44,2,1,3,2,About To Sleep
10699,259,1,2249.98,2,1,3,2,About To Sleep
10700,99,4,4437.32,3,3,4,4,Loyal Customers
10701,245,2,2055.94,2,1,2,2,About To Sleep
10702,4,11,8176.08,5,5,5,5,Champions
10703,28,5,5321.780000000001,5,3,4,4,Champions
10704,10,6,4059.7400000000002,5,4,4,4,Champions
10705,24,6,4784.41,5,4,4,4,Champions
10706,91,4,2849.92,3,3,3,3,Needs Attention
10707,39,4,5878.360000000001,4,3,4,4,Champions
10708,21,7,11496.17,5,4,5,4,Champions
10709,102,4,2695.9300000000003,3,3,3,3,Needs Attention
10710,5,4,1341.3400000000001,5,3,2,2,Recent Users
10711,254,2,2124.37,2,1,3,2,About To Sleep
10712,9,8,5529.110000000001,5,5,4,4,Champions
10713,58,4,4141.43,4,3,4,4,Champions
10714,226,3,2385.39,2,2,3,2,About To Sleep
10715,292,4,6348.88,2,3,4,4,Can't Lose Them
10716,76,6,4705.67,4,4,4,4,Champions
10717,35,5,4768.39,4,3,4,4,Champions
10718,84,2,2328.8900000000003,3,1,3,2,Promising
10719,21,6,2713.31,5,4,3,4,Champions
10720,56,5,2838.82,4,3,3,3,Potential Loyalist
10721,121,3,2160.45,3,2,3,2,Promising
10722,344,1,58.5,2,1,1,1,About To Sleep
10724,23,3,2240.48,5,2,3,2,Recent Users
10726,54,6,2186.86,4,4,3,4,Champions
10727,19,5,7001.21,5,3,5,4,Champions
10728,239,2,582.0,2,1,1,1,About To Sleep
10729,52,5,5881.9,4,3,4,4,Champions
10730,39,6,9041.7,4,4,5,4,Champions
10731,87,5,2298.41,3,3,3,3,Needs Attention
10732,227,5,6979.29,2,3,5,4,Can't Lose Them
10733,49,5,3845.37,4,3,3,3,Potential Loyalist
10734,17,5,4741.71,5,3,4,4,Champions
10735,23,6,5176.360000000001,5,4,4,4,Champions
10736,98,4,4243.34,3,3,4,4,Loyal Customers
10737,29,3,1187.4,5,2,2,2,Recent Users
10738,68,4,4105.84,4,3,4,4,Champions
10739,158,1,501.96000000000004,3,1,1,1,Promising
10740,76,5,2299.26,4,3,3,3,Potential Loyalist
10741,22,1,778.99,5,1,2,2,Recent Users
10742,8,6,4622.82,5,4,4,4,Champions
10743,90,4,2866.95,3,3,3,3,Needs Attention
10744,73,5,2857.36,4,3,3,3,Potential Loyalist
10745,23,5,3698.83,5,3,3,3,Potential Loyalist
10746,32,5,3407.84,4,3,3,3,Potential Loyalist
10747,228,3,7529.9400000000005,2,2,5,4,Can't Lose Them
10748,9,3,4032.9300000000003,5,2,4,3,Potential Loyalist
10749,99,4,1417.3700000000001,3,3,2,2,Promising
10750,125,1,1205.92,3,1,2,2,Promising
10751,32,3,2069.38,4,2,2,2,Recent Users
10753,1,2,1923.38,5,1,2,2,Recent Users
10754,16,4,5732.33,5,3,4,4,Champions
10755,159,4,3461.9300000000003,3,3,3,3,Needs Attention
10756,55,2,2401.94,4,1,3,2,Recent Users
10757,30,2,3407.9,5,1,3,2,Recent Users
10758,67,5,5515.83,4,3,4,4,Champions
10759,83,4,5096.43,3,3,4,4,Loyal Customers
10760,17,6,5912.76,5,4,4,4,Champions
10761,103,8,8358.64,3,5,5,5,Loyal Customers
10762,18,6,8877.28,5,4,5,4,Champions
10763,278,3,1528.46,2,2,2,2,About To Sleep
10764,12,4,6024.82,5,3,4,4,Champions
10765,55,3,4754.91,4,2,4,3,Potential Loyalist
10766,16,5,4557.92,5,3,4,4,Champions
10767,78,4,4343.39,4,3,4,4,Champions
10768,362,1,624.96,2,1,1,1,About To Sleep
10769,61,6,6898.25,4,4,5,4,Champions
10770,7,5,4341.9,5,3,4,4,Champions
10771,9,5,7176.7300000000005,5,3,5,4,Champions
10772,197,1,356.96000000000004,2,1,1,1,About To Sleep
10773,61,2,4134.87,4,1,4,2,Recent Users
10774,158,1,2545.98,3,1,3,2,Promising
10775,87,1,2337.98,3,1,3,2,Promising
10776,49,6,8586.78,4,4,5,4,Champions
10777,7,4,4114.280000000001,5,3,4,4,Champions
10778,170,8,8921.77,3,5,5,5,Loyal Customers
10779,192,2,3500.95,2,1,3,2,About To Sleep
10780,31,3,4970.87,5,2,4,3,Potential Loyalist
10781,8,8,5666.150000000001,5,5,4,4,Champions
10782,215,4,5551.84,2,3,4,4,Can't Lose Them
10783,65,4,3412.39,4,3,3,3,Potential Loyalist
10784,132,3,4518.35,3,2,4,3,Needs Attention
10785,152,2,2721.92,3,1,3,2,Promising
10786,2,2,2240.0,5,1,3,2,Recent Users
10787,16,6,9432.34,5,4,5,4,Champions
10788,34,5,4015.8500000000004,4,3,3,3,Potential Loyalist
10789,88,5,6621.280000000001,3,3,5,4,Loyal Customers
10790,61,4,3573.3500000000004,4,3,3,3,Potential Loyalist
10791,69,5,3713.83,4,3,3,3,Potential Loyalist
10792,32,3,2629.96,4,2,3,2,Recent Users
10793,23,3,2801.32,5,2,3,2,Recent Users
10794,11,4,4853.33,5,3,4,4,Champions
10795,9,9,9536.75,5,5,5,5,Champions
10796,136,5,5950.78,3,3,4,4,Loyal Customers
10797,9,4,7071.860000000001,5,3,5,4,Champions
10798,25,6,4127.96,5,4,4,4,Champions
10799,20,4,5824.84,5,3,4,4,Champions
10800,19,5,6554.1900000000005,5,3,5,4,Champions
10801,199,4,6936.83,2,3,5,4,Can't Lose Them
10802,39,4,5276.82,4,3,4,4,Champions
10803,64,3,5977.85,4,2,4,3,Potential Loyalist
10804,13,7,5250.16,5,4,4,4,Champions
10805,90,2,2148.4,3,1,3,2,Promising
10806,97,3,4287.37,3,2,4,3,Needs Attention
10807,63,3,5840.31,4,2,4,3,Potential Loyalist
10808,21,7,2858.29,5,4,3,4,Champions
10809,212,2,1623.91,2,1,2,2,About To Sleep
10810,62,4,3532.36,4,3,3,3,Potential Loyalist
10811,40,8,5299.64,4,5,4,4,Champions
10812,149,3,3148.91,3,2,3,2,Promising
10813,146,4,6402.42,3,3,5,4,Loyal Customers
10814,27,8,8487.85,5,5,5,5,Champions
10815,64,6,8840.28,4,4,5,4,Champions
10816,6,3,5244.35,5,2,4,3,Potential Loyalist
10817,58,5,8426.87,4,3,5,4,Champions
10818,75,6,11279.26,4,4,5,4,Champions
10819,133,8,10618.710000000001,3,5,5,5,Loyal Customers
10820,218,1,1941.96,2,1,2,2,About To Sleep
10821,194,1,1733.96,2,1,2,2,About To Sleep
10822,44,2,710.45,4,1,2,2,Recent Users
10823,5,5,6133.38,5,3,4,4,Champions
10824,80,3,5428.31,3,2,4,3,Needs Attention
10825,15,4,4904.47,5,3,4,4,Champions
10826,8,2,2931.9,5,1,3,2,Recent Users
10827,17,6,7852.780000000001,5,4,5,4,Champions
10828,24,4,8422.25,5,3,5,4,Champions
10829,64,2,1924.91,4,1,2,2,Recent Users
10830,18,5,5317.84,5,3,4,4,Champions
10831,121,3,2277.96,3,2,3,2,Promising
10832,32,6,8955.28,4,4,5,4,Champions
10833,20,7,3307.8100000000004,5,4,3,4,Champions
10834,36,6,4123.87,4,4,4,4,Champions
10835,79,4,2816.38,3,3,3,3,Needs Attention
10836,276,3,1614.41,2,2,2,2,About To Sleep
10837,179,2,2287.95,3,1,3,2,Promising
10838,35,7,4974.1900000000005,4,4,4,4,Champions
10840,54,6,8692.86,4,4,5,4,Champions
10841,31,2,405.93,5,1,1,1,Price Sensitive
10842,15,3,4994.95,5,2,4,3,Potential Loyalist
10843,31,3,2285.9,5,2,3,2,Recent Users
10844,97,2,620.96,3,1,1,1,Promising
10845,47,4,2668.33,4,3,3,3,Potential Loyalist
10846,39,4,1551.8400000000001,4,3,2,2,Recent Users
10847,95,3,1518.42,3,2,2,2,Promising
10848,10,10,17314.55,5,5,5,5,Champions
10849,18,2,1444.95,5,1,2,2,Recent Users
10850,64,4,4013.3500000000004,4,3,3,3,Potential Loyalist
10851,21,3,4029.83,5,2,4,3,Potential Loyalist
10852,73,6,1997.3700000000001,4,4,2,3,Potential Loyalist
10853,76,5,1381.46,4,3,2,2,Recent Users
10854,39,4,3824.29,4,3,3,3,Potential Loyalist
10855,61,4,5138.93,4,3,4,4,Champions
10856,165,4,2057.4,3,3,2,2,Promising
10857,33,3,1153.89,4,2,2,2,Recent Users
10858,238,1,3527.9,2,1,3,2,About To Sleep
10859,104,5,4393.35,3,3,4,4,Loyal Customers
10860,67,6,11855.15,4,4,5,4,Champions
10861,22,6,3310.86,5,4,3,4,Champions
10862,82,5,6668.76,3,3,5,4,Loyal Customers
10863,209,2,1289.91,2,1,2,2,About To Sleep
10864,122,6,4980.7300000000005,3,4,4,4,Loyal Customers
10865,2,3,2059.38,5,2,2,2,Recent Users
10866,4,3,2606.8500000000004,5,2,3,2,Recent Users
10867,79,4,1397.8500000000001,3,3,2,2,Promising
10868,211,3,1087.3600000000001,2,2,2,2,About To Sleep
10869,23,3,2339.8500000000004,5,2,3,2,Recent Users
10870,135,5,5284.74,3,3,4,4,Loyal Customers
10871,15,2,1541.8500000000001,5,1,2,2,Recent Users
10872,5,8,7729.68,5,5,5,5,Champions
10873,15,5,7559.29,5,3,5,4,Champions
10874,14,4,1564.8300000000002,5,3,2,2,Recent Users
10875,148,2,3544.8900000000003,3,1,3,2,Promising
10876,2,2,1589.3600000000001,5,1,2,2,Recent Users
10877,38,4,2318.37,4,3,3,3,Potential Loyalist
10878,152,2,2624.38,3,1,3,2,Promising
10879,63,3,4298.9,4,2,4,3,Potential Loyalist
10880,83,3,2310.96,3,2,3,2,Promising
10881,27,5,3398.31,5,3,3,3,Potential Loyalist
10882,139,4,1967.38,3,3,2,2,Promising
10883,57,4,1358.87,4,3,2,2,Recent Users
10884,93,6,7167.700000000001,3,4,5,4,Loyal Customers
10885,45,2,4893.87,4,1,4,2,Recent Users
10886,40,3,4703.88,4,2,4,3,Potential Loyalist
10887,173,2,2165.45,3,1,3,2,Promising
10888,39,4,2343.3500000000004,4,3,3,3,Potential Loyalist
10889,60,7,3938.79,4,4,3,4,Champions
10890,54,5,4639.780000000001,4,3,4,4,Champions
10891,85,4,5140.88,3,3,4,4,Loyal Customers
10892,23,5,9460.28,5,3,5,4,Champions
10893,27,5,5893.21,5,3,4,4,Champions
10894,24,2,4145.84,5,1,4,2,Recent Users
10895,60,5,3212.22,4,3,3,3,Potential Loyalist
10896,79,3,4108.88,3,2,4,3,Needs Attention
10897,99,5,7074.93,3,3,5,4,Loyal Customers
10898,58,2,1375.3700000000001,4,1,2,2,Recent Users
10899,1,5,6523.33,5,3,5,4,Champions
10900,40,6,9286.74,4,4,5,4,Champions
10901,5,10,9387.130000000001,5,5,5,5,Champions
10902,47,7,5741.85,4,4,4,4,Champions
10903,29,5,4049.84,5,3,4,4,Champions
10904,119,4,8457.85,3,3,5,4,Loyal Customers
10905,157,5,3467.39,3,3,3,3,Needs Attention
10906,105,7,9056.24,3,4,5,4,Loyal Customers
10907,10,6,6574.88,5,4,5,4,Champions
10908,60,5,5787.83,4,3,4,4,Champions
10909,63,3,2104.46,4,2,2,2,Recent Users
10910,36,7,11992.65,4,4,5,4,Champions
10911,73,4,3641.3,4,3,3,3,Potential Loyalist
10912,61,6,5772.29,4,4,4,4,Champions
10913,152,2,325.98,3,1,1,1,Promising
10914,129,6,3255.31,3,4,3,4,Loyal Customers
10915,1,4,3300.36,5,3,3,3,Potential Loyalist
10916,212,3,7161.81,2,2,5,4,Can't Lose Them
10917,84,5,8476.74,3,3,5,4,Loyal Customers
10918,15,3,2697.92,5,2,3,2,Recent Users
10919,113,2,2393.92,3,1,3,2,Promising
10920,153,3,5507.35,3,2,4,3,Needs Attention
10921,10,4,4798.79,5,3,4,4,Champions
10922,118,3,3277.96,3,2,3,2,Promising
10924,306,2,2245.95,2,1,3,2,About To Sleep
10925,65,4,3980.82,4,3,3,3,Potential Loyalist
10926,166,3,3867.87,3,2,3,2,Promising
10927,3,3,522.5,5,2,1,2,Recent Users
10928,82,2,2261.92,3,1,3,2,Promising
10929,58,7,7695.33,4,4,5,4,Champions
10930,44,4,2487.9300000000003,4,3,3,3,Potential Loyalist
10931,186,7,8517.67,3,4,5,4,Loyal Customers
10932,22,6,5352.3,5,4,4,4,Champions
10933,127,4,5265.87,3,3,4,4,Loyal Customers
10934,62,5,5585.34,4,3,4,4,Champions
10935,1,6,2926.73,5,4,3,4,Champions
10936,61,7,4489.33,4,4,4,4,Champions
10937,129,5,6470.7300000000005,3,3,5,4,Loyal Customers
10938,26,6,7445.75,5,4,5,4,Champions
10939,20,5,3106.79,5,3,3,3,Potential Loyalist
10940,4,4,6957.26,5,3,5,4,Champions
10941,3,4,3256.27,5,3,3,3,Potential Loyalist
10942,25,9,4686.24,5,5,4,4,Champions
10943,206,4,2786.96,2,3,3,3,Hibernating
10944,80,2,1217.88,3,1,2,2,Promising
10945,318,1,959.96,2,1,2,2,About To Sleep
10946,50,5,8091.76,4,3,5,4,Champions
10947,33,5,7839.82,4,3,5,4,Champions
10948,36,2,486.43000000000006,4,1,1,1,Price Sensitive
10949,242,4,1056.92,2,3,2,2,About To Sleep
10950,133,3,1766.96,3,2,2,2,Promising
10951,74,2,4872.97,4,1,4,2,Recent Users
10952,100,1,1892.91,3,1,2,2,Promising
10953,170,1,14.5,3,1,1,1,Promising
10954,70,3,2876.4,4,2,3,2,Recent Users
10955,361,1,2196.0,2,1,3,2,About To Sleep
10956,98,6,5493.150000000001,3,4,4,4,Loyal Customers
10957,41,3,4532.88,4,2,4,3,Potential Loyalist
10958,132,2,667.95,3,1,2,2,Promising
10959,198,3,3951.98,2,2,3,2,About To Sleep
10960,7,4,3555.37,5,3,3,3,Potential Loyalist
10961,96,4,1286.92,3,3,2,2,Promising
10963,94,6,4179.3,3,4,4,4,Loyal Customers
10964,43,5,5624.84,4,3,4,4,Champions
10965,105,3,2847.92,3,2,3,2,Promising
10966,40,3,1820.93,4,2,2,2,Recent Users
10967,3,2,568.44,5,1,1,1,Price Sensitive
10968,18,6,8158.79,5,4,5,4,Champions
10969,51,4,2422.36,4,3,3,3,Potential Loyalist
10970,4,5,2283.2700000000004,5,3,3,3,Potential Loyalist
10971,60,3,2608.4,4,2,3,2,Recent Users
10972,34,4,5797.76,4,3,4,4,Champions
10973,111,7,7395.72,3,4,5,4,Loyal Customers
10974,26,2,1580.97,5,1,2,2,Recent Users
10975,76,4,1355.85,4,3,2,2,Recent Users
10976,27,6,5588.88,5,4,4,4,Champions
10977,89,6,8719.31,3,4,5,4,Loyal Customers
10978,181,2,3193.9300000000003,3,1,3,2,Promising
10979,26,6,8285.87,5,4,5,4,Champions
10980,85,4,6672.24,3,3,5,4,Loyal Customers
10981,153,3,4405.95,3,2,4,3,Needs Attention
10982,44,4,4588.26,4,3,4,4,Champions
10983,38,4,2039.3600000000001,4,3,2,2,Recent Users
10985,363,1,389.97,2,1,1,1,About To Sleep
10986,15,6,3195.2000000000003,5,4,3,4,Champions
10987,93,4,2615.84,3,3,3,3,Needs Attention
10988,95,5,5956.26,3,3,4,4,Loyal Customers
10989,146,5,7230.22,3,3,5,4,Loyal Customers
10990,19,4,7320.82,5,3,5,4,Champions
10991,36,7,9165.3,4,4,5,4,Champions
10992,28,6,9235.220000000001,5,4,5,4,Champions
10993,1,5,3968.88,5,3,3,3,Potential Loyalist
10994,65,4,3873.8900000000003,4,3,3,3,Potential Loyalist
10996,42,3,3543.9300000000003,4,2,3,2,Recent Users
10997,20,8,11441.77,5,5,5,5,Champions
10999,226,2,1781.41,2,1,2,2,About To Sleep
11000,12,2,403.47,5,1,1,1,Price Sensitive
11001,9,3,2952.95,5,2,3,2,Recent Users
11002,347,3,3859.88,2,2,3,2,About To Sleep
11003,22,7,8863.69,5,4,5,4,Champions
11004,110,3,3374.83,3,2,3,2,Promising
11005,10,4,6733.860000000001,5,3,5,4,Champions
11006,65,3,5305.38,4,2,4,3,Potential Loyalist
11007,201,2,2299.99,2,1,3,2,About To Sleep
11008,135,4,5495.41,3,3,4,4,Loyal Customers
11009,11,2,1597.97,5,1,2,2,Recent Users
11010,30,4,2759.79,5,3,3,3,Potential Loyalist
11011,16,4,3930.88,5,3,3,3,Potential Loyalist
11012,23,5,7729.72,5,3,5,4,Champions
11013,3,2,1268.92,5,1,2,2,Recent Users
11014,12,9,10787.62,5,5,5,5,Champions
11015,33,5,4790.42,4,3,4,4,Champions
11016,23,7,8364.37,5,4,5,4,Champions
11017,119,1,1513.96,3,1,2,2,Promising
11018,125,4,5648.81,3,3,4,4,Loyal Customers
11019,111,3,7238.33,3,2,5,4,Loyal Customers
11020,28,5,2564.42,5,3,3,3,Potential Loyalist
11021,14,3,1393.8600000000001,5,2,2,2,Recent Users
11022,52,5,5176.82,4,3,4,4,Champions
11023,250,2,3047.91,2,1,3,2,About To Sleep
11024,39,6,8835.7,4,4,5,4,Champions
11025,16,6,7055.27,5,4,5,4,Champions
11026,113,3,3974.41,3,2,3,2,Promising
11027,59,4,7158.85,4,3,5,4,Champions
11028,59,8,10437.14,4,5,5,5,Champions
11029,55,3,2929.88,4,2,3,2,Recent Users
11030,227,2,562.0,2,1,1,1,About To Sleep
11031,113,4,2290.4300000000003,3,3,3,3,Needs Attention
11032,13,3,2429.47,5,2,3,2,Recent Users
11033,25,4,1612.8400000000001,5,3,2,2,Recent Users
11034,37,6,4686.25,4,4,4,4,Champions
11035,217,2,919.8900000000001,2,1,2,2,About To Sleep
11036,106,2,1325.96,3,1,2,2,Promising
11037,43,4,9474.74,4,3,5,4,Champions
11038,139,3,2225.8500000000004,3,2,3,2,Promising
11039,174,2,2549.9300000000003,3,1,3,2,Promising
11040,186,1,638.46,3,1,1,1,Promising
11041,11,3,1911.95,5,2,2,2,Recent Users
11042,28,10,12729.03,5,5,5,5,Champions
11043,157,5,5652.8,3,3,4,4,Loyal Customers
11044,175,5,2269.29,3,3,3,3,Needs Attention
11045,118,3,2418.9300000000003,3,2,3,2,Promising
11046,62,3,296.48,4,2,1,2,Recent Users
11047,107,4,6809.88,3,3,5,4,Loyal Customers
11048,288,1,878.9300000000001,2,1,2,2,About To Sleep
11049,15,6,4732.42,5,4,4,4,Champions
11050,39,5,7037.41,4,3,5,4,Champions
11051,25,4,2765.44,5,3,3,3,Potential Loyalist
11052,257,3,1629.8400000000001,2,2,2,2,About To Sleep
11053,4,4,3638.83,5,3,3,3,Potential Loyalist
11054,63,5,3912.92,4,3,3,3,Potential Loyalist
11055,103,5,2709.33,3,3,3,3,Needs Attention
11056,12,3,5550.82,5,2,4,3,Potential Loyalist
11057,36,3,1427.3400000000001,4,2,2,2,Recent Users
11058,212,3,1443.89,2,2,2,2,About To Sleep
11059,97,6,6641.2,3,4,5,4,Loyal Customers
11060,34,3,3766.41,4,2,3,2,Recent Users
11061,21,1,654.4300000000001,5,1,1,1,Price Sensitive
11062,9,7,3458.26,5,4,3,4,Champions
11063,57,5,6031.27,4,3,4,4,Champions
11064,143,2,1253.8700000000001,3,1,2,2,Promising
11065,164,1,239.96,3,1,1,1,Promising
11066,35,3,4636.35,4,2,4,3,Potential Loyalist
11067,25,4,5365.29,5,3,4,4,Champions
11068,51,5,6684.280000000001,4,3,5,4,Champions
11069,46,8,7637.29,4,5,5,5,Champions
11070,335,1,3338.91,2,1,3,2,About To Sleep
